  225    0.20736E+03   -0.23158E+04    0.64619E+04    0.55304E+06   -0.29456E+07    0.33548E+09
  226    0.21337E+03   -0.25082E+04    0.73656E+04    0.56395E+06   -0.31438E+07    0.33521E+09
  227    0.21965E+03   -0.27081E+04    0.83399E+04    0.57531E+06   -0.33440E+07    0.33490E+09
  228    0.22620E+03   -0.29160E+04    0.93873E+04    0.58713E+06   -0.35463E+07    0.33456E+09
  229    0.23305E+03   -0.31321E+04    0.10510E+05    0.59942E+06   -0.37506E+07    0.33417E+09
  230    0.24020E+03   -0.33569E+04    0.11710E+05    0.61221E+06   -0.39571E+07    0.33375E+09
  231    0.24767E+03   -0.35908E+04    0.12991E+05    0.62549E+06   -0.41656E+07    0.33330E+09
  232    0.25546E+03   -0.38341E+04    0.14354E+05    0.63928E+06   -0.43762E+07    0.33281E+09
  233    0.26361E+03   -0.40873E+04    0.15803E+05    0.65359E+06   -0.45889E+07    0.33229E+09
  234    0.27212E+03   -0.43508E+04    0.17339E+05    0.66845E+06   -0.48038E+07    0.33174E+09
  235    0.28101E+03   -0.46251E+04    0.18965E+05    0.68385E+06   -0.50208E+07    0.33116E+09
  236    0.29030E+03   -0.49105E+04    0.20685E+05    0.69981E+06   -0.52399E+07    0.33055E+09
  237    0.30000E+03   -0.52077E+04    0.22500E+05    0.71636E+06   -0.54612E+07    0.32991E+09
  238    0.31014E+03   -0.55172E+04    0.24413E+05    0.73349E+06   -0.56846E+07    0.32925E+09
  239    0.32073E+03   -0.58393E+04    0.26427E+05    0.75122E+06   -0.59101E+07    0.32856E+09
  240    0.33180E+03   -0.61747E+04    0.28545E+05    0.76957E+06   -0.61378E+07    0.32785E+09
  241    0.34337E+03   -0.65239E+04    0.30769E+05    0.78854E+06   -0.63676E+07    0.32711E+09
  242    0.35546E+03   -0.68874E+04    0.33102E+05    0.80816E+06   -0.65994E+07    0.32635E+09
  243    0.36809E+03   -0.72659E+04    0.35546E+05    0.82842E+06   -0.68333E+07    0.32556E+09
  244    0.38129E+03   -0.76599E+04    0.38104E+05    0.84936E+06   -0.70693E+07    0.32476E+09
  245    0.39508E+03   -0.80700E+04    0.40778E+05    0.87097E+06   -0.73072E+07    0.32393E+09
  246    0.40950E+03   -0.84968E+04    0.43571E+05    0.89326E+06   -0.75471E+07    0.32308E+09
  247    0.42457E+03   -0.89409E+04    0.46485E+05    0.91626E+06   -0.77888E+07    0.32220E+09
  248    0.44032E+03   -0.94029E+04    0.49521E+05    0.93996E+06   -0.80323E+07    0.32131E+09
  249    0.45677E+03   -0.98836E+04    0.52682E+05    0.96438E+06   -0.82775E+07    0.32039E+09
  250    0.47398E+03   -0.10383E+05    0.55970E+05    0.98952E+06   -0.85244E+07    0.31945E+09
  251    0.49195E+03   -0.10903E+05    0.59385E+05    0.10154E+07   -0.87727E+07    0.31848E+09
  252    0.51074E+03   -0.11443E+05    0.62931E+05    0.10420E+07   -0.90225E+07    0.31749E+09
  253    0.53037E+03   -0.12005E+05    0.66608E+05    0.10694E+07   -0.92738E+07    0.31649E+09
  254    0.55088E+03   -0.12589E+05    0.70420E+05    0.10975E+07   -0.95265E+07    0.31547E+09
  255    0.57231E+03   -0.13195E+05    0.74367E+05    0.11265E+07   -0.97806E+07    0.31444E+09
  256    0.59470E+03   -0.13825E+05    0.78453E+05    0.11562E+07   -0.10036E+08    0.31339E+09
  257    0.61808E+03   -0.14479E+05    0.82677E+05    0.11867E+07   -0.10293E+08    0.31233E+09
  258    0.64251E+03   -0.15159E+05    0.87041E+05    0.12181E+07   -0.10551E+08    0.31127E+09
  259    0.66801E+03   -0.15864E+05    0.91547E+05    0.12502E+07   -0.10810E+08    0.31019E+09
  260    0.69465E+03   -0.16596E+05    0.96194E+05    0.12832E+07   -0.11070E+08    0.30911E+09
  261    0.72245E+03   -0.17354E+05    0.10098E+06    0.13170E+07   -0.11332E+08    0.30802E+09
  262    0.75148E+03   -0.18141E+05    0.10592E+06    0.13516E+07   -0.11594E+08    0.30692E+09
